prompt_id,layer,flattened,output_rel_l2_shift,output_cosine_shift,entropy_baseline,entropy_intervened,entropy_shift,mean_maxprob_baseline,mean_maxprob_intervened
p001,13,False,0.508286010703831,0.1183282732963562,0.1780667006969452,0.2019222229719162,0.02385552227497101,0.8428323268890381,0.8213021755218506
p001,14,False,0.5442918149095564,0.12148487567901611,0.1729612797498703,0.19366155564785004,0.020700275897979736,0.835088312625885,0.8169803023338318
p001,15,False,0.40969890612441406,0.08279639482498169,0.1864214688539505,0.20140647888183594,0.014985010027885437,0.8241668343544006,0.80731201171875
p002,0,False,0.0,0.0,0.26351064443588257,0.26351064443588257,0.0,0.8089408874511719,0.8089408874511719
p002,1,False,0.0,0.0,0.19767136871814728,0.19767136871814728,0.0,0.8730829358100891,0.8730829358100891
p002,2,True,1.5318280851325983,0.3897578716278076,0.1677321046590805,0.49119335412979126,0.32346124947071075,0.902675211429596,0.6331583857536316
p002,3,True,1.1338083495057207,0.3507434129714966,0.24750526249408722,0.5337576866149902,0.286252424120903,0.8423343300819397,0.5685127973556519
p002,4,False,0.6369713227816648,0.1867060661315918,0.2524086534976959,0.21105358004570007,-0.04135507345199585,0.8338987827301025,0.8569149374961853
p002,5,False,0.48172754225542735,0.10222655534744263,0.2527913749217987,0.21789976954460144,-0.034891605377197266,0.8339555859565735,0.8545964360237122
p002,6,False,0.4885037032897657,0.10565638542175293,0.32749053835868835,0.3041277527809143,-0.023362785577774048,0.7710058689117432,0.788905680179596
p002,7,False,0.3002030895364969,0.0445559024810791,0.2868061661720276,0.26295751333236694,-0.023848652839660645,0.8180855512619019,0.8387993574142456
p002,8,False,0.3858507831383276,0.06576305627822876,0.31213611364364624,0.27863380312919617,-0.03350231051445007,0.7843754887580872,0.8147023320198059
p002,9,False,0.43744822952196305,0.07403689622879028,0.3165672719478607,0.3093092739582062,-0.007257997989654541,0.7707451581954956,0.7757933139801025
p002,10,False,0.3308525773713655,0.04667431116104126,0.2666868269443512,0.24978753924369812,-0.016899287700653076,0.82091224193573,0.8344005942344666
p002,11,False,0.3027781358939561,0.04433178901672363,0.2032867819070816,0.19617629051208496,-0.007110491394996643,0.8744964599609375,0.8795191645622253
p002,12,False,0.3254534177549197,0.04220128059387207,0.23343616724014282,0.24843274056911469,0.014996573328971863,0.8431676030158997,0.8301094770431519
p002,13,False,0.37107689319306847,0.055866360664367676,0.21653123199939728,0.2209080010652542,0.004376769065856934,0.8580449223518372,0.855886697769165
p002,14,False,0.35702270542616954,0.05019122362136841,0.19050809741020203,0.1982412338256836,0.007733136415481567,0.8673316240310669,0.8608987927436829
p002,15,False,0.28239823813162396,0.03604233264923096,0.2182171791791916,0.2221333533525467,0.0039161741733551025,0.8368827104568481,0.8335087895393372
p003,0,False,0.0,0.0,0.3237215578556061,0.3237215578556061,0.0,0.6972607374191284,0.6972607374191284
p003,1,False,0.0,1.1920928955078125e-07,0.1935238242149353,0.1935238242149353,0.0,0.8341231942176819,0.8341231942176819
p003,2,True,1.7078713530397582,0.47767043113708496,0.18054774403572083,0.5680239796638489,0.38747623562812805,0.8555877804756165,0.4626513421535492
p003,3,True,1.474578546990583,0.5145540237426758,0.28223514556884766,0.6226822137832642,0.3404470682144165,0.7497419714927673,0.3505803048610687
p003,4,False,0.9390418097537269,0.43664711713790894,0.28170692920684814,0.19309301674365997,-0.08861391246318817,0.743747889995575,0.8172678351402283
p003,5,False,0.8526229231551299,0.3693241477012634,0.31843671202659607,0.24904127418994904,-0.06939543783664703,0.7022278308868408,0.7758464813232422
p003,6,False,0.8549093939347567,0.37771785259246826,0.38339483737945557,0.32184186577796936,-0.061552971601486206,0.6223800778388977,0.6974797248840332
p003,7,False,0.7872471974223139,0.3037092685699463,0.37605535984039307,0.3502086400985718,-0.02584671974182129,0.6614910960197449,0.6978265643119812
p003,8,False,0.8137236982725453,0.34443479776382446,0.36970388889312744,0.3124989867210388,-0.05720490217208862,0.6557788848876953,0.726248562335968
